-2.000000e+00	-9.322688e+01	1.902708e-09	-6.207627e+01
-1.996094e+00	-9.374179e+01	1.689977e-09	-5.931580e+01
-1.992188e+00	-9.495903e+01	1.276901e-09	-5.799508e+01
-1.988281e+00	-9.700827e+01	7.965862e-10	-5.733710e+01
-1.984375e+00	-9.969887e+01	4.287188e-10	-5.702034e+01
-1.980469e+00	-1.033819e+02	1.835985e-10	-5.689144e+01
-1.976562e+00	-1.087597e+02	5.322246e-11	-5.685478e+01
-1.972656e+00	-1.071318e+02	7.742527e-11	-5.680200e+01
-1.968750e+00	-1.031036e+02	1.957510e-10	-5.667134e+01
-1.964844e+00	-1.002242e+02	3.798753e-10	-5.642848e+01
-1.960938e+00	-9.842912e+01	5.743124e-10	-5.608531e+01
-1.957031e+00	-9.754340e+01	7.042384e-10	-5.569845e+01
-1.953125e+00	-9.720550e+01	7.612204e-10	-5.531575e+01
-1.949219e+00	-9.816137e+01	6.108339e-10	-5.503131e+01
-1.945312e+00	-9.930174e+01	4.697709e-10	-5.482457e+01
-1.941406e+00	-1.005706e+02	3.507518e-10	-5.467639e+01
-1.937500e+00	-1.027363e+02	2.130245e-10	-5.458879e+01
-1.933594e+00	-1.055907e+02	1.104050e-10	-5.454408e+01
-1.929688e+00	-1.091533e+02	4.861037e-11	-5.452454e+01
-1.925781e+00	-1.112083e+02	3.028501e-11	-5.451241e+01
-1.921875e+00	-1.090831e+02	4.940221e-11	-5.449270e+01
-1.917969e+00	-1.063249e+02	9.323394e-11	-5.445573e+01
-1.914062e+00	-1.044873e+02	1.423407e-10	-5.439990e+01
-1.910156e+00	-1.036556e+02	1.723836e-10	-5.433323e+01
-1.906250e+00	-1.029437e+02	2.030904e-10	-5.425597e+01
-1.902344e+00	-1.032069e+02	1.911463e-10	-5.418450e+01
-1.898438e+00	-1.037162e+02	1.699972e-10	-5.412190e+01
-1.894531e+00	-1.047787e+02	1.331036e-10	-5.407351e+01
-1.890625e+00	-1.068283e+02	8.302818e-11	-5.404360e+01
-1.886719e+00	-1.085429e+02	5.594618e-11	-5.402356e+01
-1.882812e+00	-1.104024e+02	3.646032e-11	-5.401055e+01
-1.878906e+00	-1.117435e+02	2.677392e-11	-5.400102e+01
-1.875000e+00	-1.117237e+02	2.689609e-11	-5.399147e+01
-1.871094e+00	-1.108714e+02	3.272817e-11	-5.397987e+01
-1.867188e+00	-1.098973e+02	4.095675e-11	-5.396540e+01
-1.863281e+00	-1.091807e+02	4.830473e-11	-5.394840e+01
-1.859375e+00	-1.085534e+02	5.581062e-11	-5.392884e+01
-1.855469e+00	-1.087446e+02	5.340708e-11	-5.391021e+01
-1.851562e+00	-1.090035e+02	5.031635e-11	-5.389272e+01
-1.847656e+00	-1.095545e+02	4.432114e-11	-5.387738e+01
-1.843750e+00	-1.102548e+02	3.772078e-11	-5.386437e+01
-1.839844e+00	-1.108751e+02	3.269997e-11	-5.385312e+01
-1.835938e+00	-1.115072e+02	2.827108e-11	-5.384341e+01
-1.832031e+00	-1.119120e+02	2.575515e-11	-5.383459e+01
-1.828125e+00	-1.120449e+02	2.497871e-11	-5.382605e+01
-1.824219e+00	-1.119625e+02	2.545687e-11	-5.381737e+01
-1.820312e+00	-1.118361e+02	2.620898e-11	-5.380844e+01
-1.816406e+00	-1.117164e+02	2.694145e-11	-5.379929e+01
-1.812500e+00	-1.116234e+02	2.752423e-11	-5.378996e+01
-1.808594e+00	-1.116023e+02	2.765861e-11	-5.378060e+01
-1.804688e+00	-1.117075e+02	2.699690e-11	-5.377149e+01
-1.800781e+00	-1.117932e+02	2.646887e-11	-5.376257e+01
-1.796875e+00	-1.118737e+02	2.598290e-11	-5.375383e+01
